"","ID","Desired.Direction","Critical","Agency.Number","UAAgyConcat","Agency.Full.Name.y","Unit.of.Appropriation","U.A.Name","2019","2023","2016","2021","2018","2017","2020","2022","Success","Service","Goal","Indicator","Target.MMR","YTDScaled","Avg3yr","Avg5yr","OneYrImproving","ThreeYrImproving","FiveYrImproving"
"601",6067,"Up","No","836","8361","Department of Finance","1","ADMINISTRATION & PLANNING",79.04,64.27,71.29,78.9,63.72,73.28,82.79,80.51,"Did_Not_Meet","Customer Service","Customer service indicators","E-mails responded to in 14 days (%)",85,64.27,80.7333333333333,76.992,"Not_Improving","Not_Improving","Not_Improving"
"602",6079,"Up","No","816","816101","Department of Health and Mental Hygiene","101","HEALTH ADMINISTRATION - PS",70.4,35,78,78,79.92,72.67,70,45,"Did_Not_Meet","Customer Service","Customer Service Indicators","Calls answered in 30 seconds (%)",80,35,64.3333333333333,68.664,"Not_Improving","Not_Improving","Not_Improving"
"603",6087,"Up","No","816","816101","Department of Health and Mental Hygiene","101","HEALTH ADMINISTRATION - PS",74,51,60,42,68,44,69,64,"Did_Not_Meet","Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",70,51,58.3333333333333,63.4,"Not_Improving","Not_Improving","Not_Improving"
"604",6089,"Up","No","816","816101","Department of Health and Mental Hygiene","101","HEALTH ADMINISTRATION - PS",87,86,72,91,86,73,90,90,"Met_Goal","Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",80,86,90.3333333333333,88.8,"Not_Improving","Not_Improving","Not_Improving"
"605",6103,"Down","No","32","321","Department of Investigation","1","PERSONAL SERVICES",3,3,3,3,3,3,3,3,NA,"Customer Service","Customer Service Indicators","Average wait time to speak with a customer service agent (minutes)",NA,3,3,3,"Improving","Improving","Improving"
"606",6109,"Up","No","32","321","Department of Investigation","1","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"607",6131,"Up","No","858","8583","Office of Technology and Innovation","3","ADMIN/OPERATIONS PS",NA,100,NA,100,NA,NA,NA,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"608",6133,"Up","No","858","8583","Office of Technology and Innovation","3","ADMIN/OPERATIONS PS",NA,98.6,NA,100,NA,NA,NA,99,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,98.6,99.5,99.5,"Not_Improving","Not_Improving","Not_Improving"
"609",6153,"Up","No","781","7811","Department of Probation","1","EXECUTIVE MANAGEMENT",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"610",6155,"Up","No","781","7811","Department of Probation","1","EXECUTIVE MANAGEMENT",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"611",6175,"Up","No","860","860100","Department of Records and Information Services","100","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"612",6177,"Up","No","860","860100","Department of Records and Information Services","100","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"613",6189,"Up","No","841","8411","Department of Transportation","1","EXEC ADM & PLANN MGT.",53.73,69.28,20.73,90.44,67.83,12.17,87.65,72.76,NA,"Customer Service","Customer service indicators","Calls answered in 30 seconds (%)",NA,69.28,83.6166666666667,74.482,"Not_Improving","Not_Improving","Not_Improving"
"614",6191,"Down","No","841","8411","Department of Transportation","1","EXEC ADM & PLANN MGT.",3.58,0,4.11,NA,3.32,3.07,5.46,NA,NA,"Customer Service","Customer service indicators","Average wait time at Central Permits Office (minutes:seconds)",NA,0,5.46,4.12,NA,"Improving","Improving"
"615",6197,"Up","No","841","8411","Department of Transportation","1","EXEC ADM & PLANN MGT.",97,91,98,96,94,97,97,97,"Did_Not_Meet","Customer Service","Customer service indicators","Letters responded to in 14 days (%)",95,91,96.6666666666667,96.2,"Not_Improving","Not_Improving","Not_Improving"
"616",6199,"Up","No","841","8411","Department of Transportation","1","EXEC ADM & PLANN MGT.",99,97,98,98,99,97,99,99,"Met_Goal","Customer Service","Customer service indicators","E-mails responded to in 14 days (%)",95,97,98.6666666666667,98.8,"Not_Improving","Not_Improving","Not_Improving"
"617",6219,"Up","No","846","8461","Department of Parks and Recreation","1","EXEC MGMT & ADMIN",81.15,82.19,47.11,80.74,75.55,74.33,83.41,83.16,"Met_Goal","Customer Service","Customer service indicators","Letters routed and responded to in 14 days (%)",60,82.19,82.4366666666667,80.802,"Not_Improving","Not_Improving","Improving"
"618",6221,"Up","No","846","8461","Department of Parks and Recreation","1","EXEC MGMT & ADMIN",72.08,73.97,59.99,67.89,74.86,77.14,67.97,73.03,"Met_Goal","Customer Service","Customer service indicators","E-mails routed and responded to in 14 days (%)",60,73.97,69.63,71.166,"Improving","Improving","Improving"
"619",6241,"Up","No","827","827101","Department of Sanitation","101","EXECUTIVE ADMINISTRATIVE",57.5,87.5,72.61,88.2,51.2,65.9,71.9,91.91,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,87.5,84.0033333333333,72.142,"Not_Improving","Improving","Improving"
"620",6243,"Up","No","827","827101","Department of Sanitation","101","EXECUTIVE ADMINISTRATIVE",73.3,90.4,75.1,91.2,69,72.9,78.7,91.03,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,90.4,86.9766666666667,80.646,"Not_Improving","Improving","Improving"
"621",6263,"Up","No",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"622",6307,"Up","No","57","571","Fire Department of New York","1","EXECUTIVE ADMINISTRATIVE",95.19,100,97.09,99,94.96,97.31,95,99.31,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,97.77,96.692,"Improving","Improving","Improving"
"623",6309,"Up","No","57","571","Fire Department of New York","1","EXECUTIVE ADMINISTRATIVE",46.88,98.75,53.96,92,37.58,47.65,60,98.7,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,98.75,83.5666666666667,67.032,"Improving","Improving","Improving"
"624",6345,"Down","No","806","8061","Housing Preservation and Development","1","OFFICE OF ADMINISTRATION",15,33,27,0,15,19,16.75,13,"Did_Not_Meet","Customer Service","Customer service indicators","Average wait time to speak with a customer service agent (minutes)",29,33,9.91666666666667,11.95,"Not_Improving","Not_Improving","Not_Improving"
"625",6351,"Up","No","806","8061","Housing Preservation and Development","1","OFFICE OF ADMINISTRATION",44,12.7,53,30.9,52,45,36,41.96,"Did_Not_Meet","Customer Service","Customer service indicators","Letters responded to in 14 days (%)",52,12.7,36.2866666666667,40.972,"Not_Improving","Not_Improving","Not_Improving"
"626",6353,"Up","No","806","8061","Housing Preservation and Development","1","OFFICE OF ADMINISTRATION",51,31.7,55,25.7,59,67,46,40.08,"Did_Not_Meet","Customer Service","Customer service indicators","E-mails responded to in 14 days (%)",58,31.7,37.26,44.356,"Not_Improving","Not_Improving","Not_Improving"
"627",6365,"Up","No","69","69201","Human Resources Administration","201","ADMINISTRATION",59.1,10.4,79.7,43.1,58,84.1,42,22.8,"Did_Not_Meet","Customer Service","Customer Service Indicators","Calls answered in 30 seconds (%)",80,10.4,35.9666666666667,45,"Not_Improving","Not_Improving","Not_Improving"
"628",6367,"Down","No","69","69201","Human Resources Administration","201","ADMINISTRATION",43.046,65.5342,47.745,57.0386,45.4276,41.6692,41.4402,44.4486,"Did_Not_Meet","Customer Service","Customer Service Indicators","Average wait time to speak with a customer service agent (minutes)",60,65.5342,47.6424666666667,46.2802,"Not_Improving","Not_Improving","Not_Improving"
"629",6373,"Up","No","69","69201","Human Resources Administration","201","ADMINISTRATION",95.4,100,86.9,100,91.2,93.6,97.5,99,"Met_Goal","Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",90,100,98.8333333333333,96.62,"Improving","Improving","Improving"
"630",6375,"Up","No","69","69201","Human Resources Administration","201","ADMINISTRATION",96.4,98.7,92.9,97.5,96.1,93.2,93.5,97.9,"Met_Goal","Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",90,98.7,96.3,96.28,"Improving","Improving","Improving"
"631",6395,"Up","No","25","251","Law Department","1","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"632",6397,"Up","No","25","251","Law Department","1","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"633",6417,"Up","No","136","1361","Landmarks Preservation Commission","1","PERSONAL SERVICES",88.8,94,80,94,87.66,85.25,88,96,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,94,92.6666666666667,90.892,"Not_Improving","Improving","Improving"
"634",6419,"Up","No","136","1361","Landmarks Preservation Commission","1","PERSONAL SERVICES",87,89,98,94,93.42,98.75,92,98,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,89,94.6666666666667,92.884,"Not_Improving","Not_Improving","Not_Improving"
"635",6431,"Up","No",NA,NA,NA,NA,NA,63.69,59,64,76.49,57,46,73.95,67.53,NA,"Customer Service","Customer Service Indicators","Calls answered in 30 seconds (%)",NA,59,72.6566666666667,67.732,"Not_Improving","Not_Improving","Not_Improving"
"636",6433,"Down","No",NA,NA,NA,NA,NA,17.2,32.1,13,NA,17,18,14.5,40.9,NA,"Customer Service","Customer Service Indicators","Average wait time to speak with a customer service agent (minutes)",NA,32.1,27.7,22.4,"Improving","Not_Improving","Not_Improving"
"637",6441,"Up","No",NA,NA,NA,NA,NA,97.02,93.57,82.88,98.6,80.27,77.58,95.72,98.38,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,93.57,97.5666666666667,93.998,"Not_Improving","Not_Improving","Not_Improving"
"638",6453,"Up","No","56","561","New York City Police Department","1","OPERATIONS",99,99,99,99,99,99,99,99,NA,"Customer Service","Customer Service Indicators","Calls answered in 30 seconds (%)",NA,99,99,99,"Improving","Improving","Improving"
"639",6483,"Up","No","820","8201","Office of Administrative Trials and Hearings","1","OFF OF ADM. TRIALS & HEARINGS",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"640",6485,"Up","No","820","8201","Office of Administrative Trials and Hearings","1","OFF OF ADM. TRIALS & HEARINGS",99.94,87.3,100,100,98.62,100,99.89,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,87.3,99.9633333333333,99.69,"Not_Improving","Not_Improving","Not_Improving"
"641",6505,"Up","No","816","816106","Office of Chief Medical Examiner","106","OFFICE OF CHIEF MEDICAL EXAMINER - PS",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"642",6507,"Up","No","816","816106","Office of Chief Medical Examiner","106","OFFICE OF CHIEF MEDICAL EXAMINER - PS",95,100,100,89,98,100,92,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,100,93.6666666666667,94.8,"Improving","Improving","Improving"
"643",6527,"Up","No","17","171","New York City Emergency Management","1","PERSONAL SERVICES",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"644",6529,"Up","No","17","171","New York City Emergency Management","1","PERSONAL SERVICES",100,100,99,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","E-mails responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
"645",6549,"Up","No","801","8011","Small Business Services","1","DEPT. OF BUSINESS P.S.",100,100,100,100,100,100,100,100,NA,"Customer Service","Customer Service Indicators","Letters responded to in 14 days (%)",NA,100,100,100,"Improving","Improving","Improving"
